WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
500.0,0.0012256498448550701,0.0,-0.001205298295150141,1.7926985572098438e-05,0.001704549195706499,0.0,0.001704549195706499,0.0,0.001704549195706499,0.0,0.001704549195706499,0.0,0.001704549195706499,0.0,0.001704549195706499,0.0
500.5,0.0011967645259574056,0.0,0.001209698721641451,7.235583027169395e-06,0.0017107723385307362,0.0,0.0017107723385307362,0.0,0.0017107723385307362,0.0,0.0017107723385307362,0.0,0.0017107723385307362,0.0,0.0017107723385307362,0.0
501.0,0.0011922743869945407,0.0,-0.0011882150822763603,1.0110657321076089e-05,0.0016803898843714919,0.0,0.0016803898843714919,0.0,0.0016803898843714919,0.0,0.0016803898843714919,0.0,0.0016803898843714919,0.0,0.0016803898843714919,0.0
501.5,0.0012074494734406471,0.0,0.001231583615656675,9.229896680136562e-06,0.0017417222524581627,0.0,0.0017417222524581627,0.0,0.0017417222524581627,0.0,0.0017417222524581627,0.0,0.0017417222524581627,0.0,0.0017417222524581627,0.0
502.0,0.001186391687951982,0.0,-0.0012019147619407422,7.558638218048103e-06,0.0016997641571530272,0.0,0.0016997641571530272,0.0,0.0016997641571530272,0.0,0.0016997641571530272,0.0,0.0016997641571530272,0.0,0.0016997641571530272,0.0
502.5,0.0012180623598396778,0.0,-0.0011992812581089988,1.5126505436130302e-05,0.0016960398203176143,0.0,0.0016960398203176143,0.0,0.0016960398203176143,0.0,0.0016960398203176143,0.0,0.0016960398203176143,0.0,0.0016960398203176143,0.0
503.0,0.0011705203214660287,0.0,-0.00120933309069166,1.3021924627274178e-05,0.0017102552582827178,0.0,0.0017102552582827178,0.0,0.0017102552582827178,0.0,0.0017102552582827178,0.0,0.0017102552582827178,0.0,0.0017102552582827178,0.0
503.5,,0.0,-0.0012027057804516583,7.011107558183402e-06,0.0017008828262592536,0.0,0.0017008828262592536,0.0,0.0017008828262592536,0.0,0.0017008828262592536,0.0,0.0017008828262592536,0.0,0.0017008828262592536,0.0
504.0,0.0011855752673000097,0.0,-0.0011639537072917934,1.2080485095819365e-05,0.001646079118826498,0.0,0.001646079118826498,0.0,0.001646079118826498,0.0,0.001646079118826498,0.0,0.001646079118826498,0.0,0.001646079118826498,0.0
504.5,0.0012037757551297545,0.0,-0.0011999111934188564,9.34992442171168e-06,0.0016969306833762333,0.0,0.0016969306833762333,0.0,0.0016969306833762333,0.0,0.0016969306833762333,0.0,0.0016969306833762333,0.0,0.0016969306833762333,0.0
