WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
500.0,0.001262387027963996,0.0,-0.0012877235115444012,1.2522778512084618e-05,0.0018211160546127995,0.0,0.0018211160546127995,0.0,0.0018211160546127995,0.0,0.0018211160546127995,0.0,0.0018211160546127995,0.0,0.0018211160546127995,0.0
500.5,0.0013375659473240376,0.0,0.0013128048169975008,6.71582017328771e-06,0.0018565863769465947,0.0,0.0018565863769465947,0.0,0.0018565863769465947,0.0,0.0018565863769465947,0.0,0.0018565863769465947,0.0,0.0018565863769465947,0.0
501.0,0.0012538150185719132,0.0,-0.0012671719343318414,6.772699876864273e-06,0.0017920517353906392,0.0,0.0017920517353906392,0.0,0.0017920517353906392,0.0,0.0017920517353906392,0.0,0.0017920517353906392,0.0,0.0017920517353906392,0.0
501.5,0.0012703826650977135,0.0,0.0012532759128583224,6.769862452730521e-06,0.0017723997933597607,0.0,0.0017723997933597607,0.0,0.0017723997933597607,0.0,0.0017723997933597607,0.0,0.0017723997933597607,0.0,0.0017723997933597607,0.0
502.0,,0.0,-0.0012252937149534104,1.0748994132166274e-05,0.0017328269895776267,0.0,0.0017328269895776267,0.0,0.0017328269895776267,0.0,0.0017328269895776267,0.0,0.0017328269895776267,0.0,0.0017328269895776267,0.0
502.5,0.0012893995735794306,0.0,0.0012770634708926195,1.5777927547849984e-05,0.0018060404805476007,0.0,0.0018060404805476007,0.0,0.0018060404805476007,0.0,0.0018060404805476007,0.0,0.0018060404805476007,0.0,0.0018060404805476007,0.0
503.0,0.0012530225794762373,0.0,-0.0012461593720295289,4.7922615240826234e-06,0.001762335484802499,0.0,0.001762335484802499,0.0,0.001762335484802499,0.0,0.001762335484802499,0.0,0.001762335484802499,0.0,0.001762335484802499,0.0
503.5,,0.0,0.0012422378483437789,1.211337043211007e-05,0.0017567896128209443,0.0,0.0017567896128209443,0.0,0.0017567896128209443,0.0,0.0017567896128209443,0.0,0.0017567896128209443,0.0,0.0017567896128209443,0.0
504.0,0.0012521102325990796,0.0,-0.0012652001380908293,1.0719341413716626e-05,0.0017892631944043634,0.0,0.0017892631944043634,0.0,0.0017892631944043634,0.0,0.0017892631944043634,0.0,0.0017892631944043634,0.0,0.0017892631944043634,0.0
504.5,0.0012473079841583967,0.0,0.001262869249047608,5.155883358705276e-06,0.0017859668195070533,0.0,0.0017859668195070533,0.0,0.0017859668195070533,0.0,0.0017859668195070533,0.0,0.0017859668195070533,0.0,0.0017859668195070533,0.0
505.0,0.0012617387110367417,0.0,-0.001141044870009222,0.0005732844133155721,0.0018057387956569942,0.0,0.0018057387956569942,0.0,0.0018057387956569942,0.0,0.0018057387956569942,0.0,0.0018057387956569942,0.0,0.0018057387956569942,0.0
505.5,0.0012378235114738345,0.0,-0.0012772538695158967,5.4847546712076315e-06,0.001806309744862897,0.0,0.001806309744862897,0.0,0.001806309744862897,0.0,0.001806309744862897,0.0,0.001806309744862897,0.0,0.001806309744862897,0.0
506.0,0.001225577900186181,0.0,-0.000467954324602121,0.0011744741360038952,0.0017878035805138888,0.0,0.0017878035805138888,0.0,0.0017878035805138888,0.0,0.0017878035805138888,0.0,0.0017878035805138888,0.0,0.0017878035805138888,0.0
506.5,0.0012533348053693771,0.0,-0.0012335470035352192,1.145416284839197e-05,0.0017444989022241991,0.0,0.0017444989022241991,0.0,0.0017444989022241991,0.0,0.0017444989022241991,0.0,0.0017444989022241991,0.0,0.0017444989022241991,0.0
507.0,0.0012536229332908988,0.0,0.0011461275277981871,0.0004829193286076788,0.0017587868582179128,0.0,0.0017587868582179128,0.0,0.0017587868582179128,0.0,0.0017587868582179128,0.0,0.0017587868582179128,0.0,0.0017587868582179128,0.0
507.5,0.0012553997803479433,0.0,-0.001266296220273005,1.7475977085757184e-05,0.0017908132886918717,0.0,0.0017908132886918717,0.0,0.0017908132886918717,0.0,0.0017908132886918717,0.0,0.0017908132886918717,0.0,0.0017908132886918717,0.0
508.0,0.0012378955725580454,0.0,0.001242417612192438,5.634936519514392e-06,0.0017570438372937428,0.0,0.0017570438372937428,0.0,0.0017570438372937428,0.0,0.0017570438372937428,0.0,0.0017570438372937428,0.0,0.0017570438372937428,0.0
508.5,0.0012616426683962345,0.0,-0.00124835089587508,1.5492965599930014e-05,0.001765434767547141,0.0,0.001765434767547141,0.0,0.001765434767547141,0.0,0.001765434767547141,0.0,0.001765434767547141,0.0,0.001765434767547141,0.0
509.0,0.0012713430915027857,0.0,0.0012539200911477753,9.910294311201647e-06,0.0017733107990332913,0.0,0.0017733107990332913,0.0,0.0017733107990332913,0.0,0.0017733107990332913,0.0,0.0017733107990332913,0.0,0.0017733107990332913,0.0
509.5,0.0012803473509848118,0.0,-0.0012875038783284841,1.0511387490056606e-05,0.0018208054463401007,0.0,0.0018208054463401007,0.0,0.0018208054463401007,0.0,0.0018208054463401007,0.0,0.0018208054463401007,0.0,0.0018208054463401007,0.0
510.0,0.0012341978726908565,0.0,0.00124342784467508,1.448034987089265e-05,0.0017584725217718437,0.0,0.0017584725217718437,0.0,0.0017584725217718437,0.0,0.0017584725217718437,0.0,0.0017584725217718437,0.0,0.0017584725217718437,0.0
510.5,0.0012866142205893993,0.0,-0.0012671314831554593,1.1236910925933e-05,0.0017919945287883858,0.0,0.0017919945287883858,0.0,0.0017919945287883858,0.0,0.0017919945287883858,0.0,0.0017919945287883858,0.0,0.0017919945287883858,0.0
