WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
500.0,0.0012522062752395868,0.0,0.0012582596670056437,1.0822319721639548e-05,0.001779447886066436,0.0,0.001779447886066436,0.0,0.001779447886066436,0.0,0.001779447886066436,0.0,0.001779447886066436,0.0,0.001779447886066436,0.0
500.5,0.0012919206637889147,0.0,-0.0012726977643392322,9.816522658578576e-06,0.0017998664391304597,0.0,0.0017998664391304597,0.0,0.0017998664391304597,0.0,0.0017998664391304597,0.0,0.0017998664391304597,0.0,0.0017998664391304597,0.0
501.0,0.0012306441785767674,0.0,0.0012476867043382852,6.204666894411078e-06,0.0017644954588677932,0.0,0.0017644954588677932,0.0,0.0017644954588677932,0.0,0.0017644954588677932,0.0,0.0017644954588677932,0.0,0.0017644954588677932,0.0
501.5,,0.0,-0.001257654320136893,9.587516026313466e-06,0.001778591796314709,0.0,0.001778591796314709,0.0,0.001778591796314709,0.0,0.001778591796314709,0.0,0.001778591796314709,0.0,0.001778591796314709,0.0
502.0,0.0012703826650977135,0.0,0.0012044795835931751,0.0004721805434945818,0.0018295095768502841,0.0,0.0018295095768502841,0.0,0.0018295095768502841,0.0,0.0018295095768502841,0.0,0.0018295095768502841,0.0,0.0018295095768502841,0.0
502.5,0.0013024855870753527,0.0,-0.0012630881016470208,1.2619248792072766e-05,0.0017862763238213038,0.0,0.0017862763238213038,0.0,0.0017862763238213038,0.0,0.0017862763238213038,0.0,0.0017862763238213038,0.0,0.0017862763238213038,0.0
503.0,0.0012663968373090029,0.0,4.416548197112964e-05,0.0012818763716720715,0.0018138987544584937,0.0,0.0018138987544584937,0.0,0.0018138987544584937,0.0,0.0018138987544584937,0.0,0.0018138987544584937,0.0,0.0018138987544584937,0.0
503.5,0.0012394082732498646,0.0,-0.0012341916192161486,1.2198271039990443e-05,0.0017454105264626874,0.0,0.0017454105264626874,0.0,0.0017454105264626874,0.0,0.0017454105264626874,0.0,0.0017454105264626874,0.0,0.0017454105264626874,0.0
504.0,0.0012399605475366116,0.0,-0.0012567134299771754,7.403353568061034e-06,0.0017772611766901324,0.0,0.0017772611766901324,0.0,0.0017772611766901324,0.0,0.0017772611766901324,0.0,0.0017772611766901324,0.0,0.0017772611766901324,0.0
504.5,,0.0,-0.0003204855183236496,0.0012296941746254098,0.0017970902978862596,0.0,0.0017970902978862596,0.0,0.0017970902978862596,0.0,0.0017970902978862596,0.0,0.0017970902978862596,0.0,0.0017970902978862596,0.0
505.0,0.0012356385122984648,0.0,-0.0012696015316893525,1.0093382607122325e-05,0.001795487704924737,0.0,0.001795487704924737,0.0,0.001795487704924737,0.0,0.001795487704924737,0.0,0.001795487704924737,0.0,0.001795487704924737,0.0
505.5,0.0012845012824982405,0.0,0.0012724191227450748,9.349478398042726e-06,0.0017994723804089612,0.0,0.0017994723804089612,0.0,0.0017994723804089612,0.0,0.0017994723804089612,0.0,0.0017994723804089612,0.0,0.0017994723804089612,0.0
506.0,0.001308584469370544,0.0,-0.0012561861696037595,8.623174783947398e-06,0.0017765155179191457,0.0,0.0017765155179191457,0.0,0.0017765155179191457,0.0,0.0017765155179191457,0.0,0.0017765155179191457,0.0,0.0017765155179191457,0.0
